,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-01-10 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.05,0.2,1.4,1.95,3.62,8.62,284.01,0.0,0.0,0.0,0.94,87600.38,101061.05,1.0,0.05,0.0,4.05,176.9,0.33,0.28,0.18,0.18,1.26,168.58,3.66,1.46,185.53
2023-01-10 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.4,-0.75,1.33,2.01,3.62,8.62,283.29,0.0,0.0,0.0,0.92,87561.77,101043.91,1.0,0.08,0.0,4.14,118.3,0.33,0.28,0.18,0.18,1.06,159.41,3.7,1.29,114.95
2023-01-10 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.03,-0.28,1.61,1.98,3.62,8.61,283.37,0.0,0.0,0.0,0.91,87559.32,101046.12,1.0,0.07,0.0,4.14,118.36,0.33,0.28,0.18,0.18,1.74,154.2,3.9,2.9,147.8
2023-01-10 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.52,-0.63,1.46,1.95,3.62,8.61,276.91,0.0,0.0,0.0,0.92,87504.91,100978.55,0.94,0.05,0.0,4.14,118.36,0.33,0.28,0.18,0.18,1.62,144.64,3.84,3.24,130.33
2023-01-10 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.45,-1.01,1.7,1.91,3.62,8.61,259.19,0.0,0.0,0.0,0.9,87573.83,101054.53,0.63,0.01,0.0,4.14,118.37,0.33,0.28,0.18,0.18,1.43,173.34,3.85,2.08,150.97
2023-01-10 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.66,-1.98,1.8,1.86,3.62,8.6,228.48,0.0,0.0,0.0,0.91,87581.74,101077.9,0.68,0.0,0.0,4.14,118.38,0.32,0.28,0.18,0.18,1.61,150.79,4.61,2.52,130.56
2023-01-10 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,-0.39,-1.87,1.94,1.81,3.62,8.6,225.75,0.0,0.0,0.0,0.9,87575.32,101092.29,0.99,0.0,0.0,4.14,118.39,0.32,0.28,0.18,0.18,2.13,148.07,5.46,3.83,130.18
2023-01-10 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,0.24,-1.24,1.46,1.76,3.62,8.59,230.72,32.92,0.0,32.91,0.9,87476.59,101013.73,1.0,0.0,0.0,4.14,118.4,0.32,0.28,0.18,0.18,2.87,126.66,6.77,5.53,121.96
2023-01-10 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.02,0.46,1.07,1.72,3.61,8.59,238.03,156.71,545.76,156.68,0.89,87512.74,101108.33,0.99,0.0,0.0,4.14,118.49,0.32,0.28,0.18,0.18,2.97,137.41,7.48,5.47,138.18
2023-01-10 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.12,1.05,0.85,1.69,3.61,8.58,252.36,250.62,471.59,250.58,0.86,87534.8,101130.48,1.0,0.0,0.0,4.14,118.61,0.32,0.28,0.18,0.18,2.82,118.08,7.73,4.25,124.37
2023-01-10 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,4.66,1.62,1.89,1.72,3.61,8.58,282.9,163.31,19.42,163.31,0.81,87375.48,100907.25,0.99,0.04,0.0,4.14,119.29,0.32,0.28,0.18,0.18,4.21,95.78,8.45,6.29,98.02
2023-01-10 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.13,1.64,2.62,1.83,3.61,8.58,276.45,141.78,23.7,141.78,0.78,87291.78,100765.68,1.0,0.22,0.0,4.05,119.43,0.32,0.28,0.18,0.18,4.37,96.4,8.28,6.69,99.52
2023-01-10 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.51,2.17,3.2,1.97,3.61,8.57,280.49,190.73,70.82,190.73,0.79,87192.72,100591.19,1.0,0.06,0.0,3.96,119.43,0.32,0.28,0.18,0.18,4.3,86.37,8.86,6.97,91.55
2023-01-10 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,4.15,2.51,2.56,1.89,3.61,8.57,292.2,120.96,36.39,120.95,0.89,87177.07,100631.1,0.98,0.46,0.24,4.33,118.88,0.33,0.28,0.18,0.18,2.96,82.03,8.61,5.05,89.35
2023-01-10 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.81,2.7,2.7,2.0,3.61,8.56,302.15,61.92,2.68,61.92,0.92,87164.79,100636.81,0.99,1.09,0.09,4.42,118.65,0.33,0.28,0.18,0.18,1.59,77.32,6.79,3.09,84.5
2023-01-11 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.9,2.77,2.92,2.08,3.61,8.56,308.73,15.15,4.5,15.15,0.92,87231.51,100676.22,1.0,1.64,0.34,4.69,117.54,0.35,0.28,0.18,0.18,1.12,144.83,4.1,2.1,126.95
2023-01-11 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.52,2.72,2.89,2.15,3.61,8.55,310.86,0.63,0.0,0.63,0.95,87232.67,100688.82,1.0,1.54,0.12,4.79,131.43,0.37,0.28,0.18,0.18,1.55,146.86,3.23,3.27,152.61
2023-01-11 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.25,2.67,2.8,2.19,3.61,8.55,314.44,0.0,0.0,0.0,0.96,87214.12,100661.46,1.0,0.68,0.08,4.84,135.34,0.38,0.28,0.18,0.18,0.93,208.51,3.46,2.49,207.66
2023-01-11 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.42,1.44,2.34,2.22,3.61,8.55,301.86,0.0,0.0,0.0,0.93,87251.84,100713.59,0.96,0.14,0.0,4.84,135.53,0.37,0.29,0.18,0.18,2.12,232.96,4.88,4.22,248.35
2023-01-11 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.1,0.66,2.22,2.23,3.62,8.54,279.09,0.0,0.0,0.0,0.9,87321.5,100806.15,1.0,0.02,0.0,4.84,135.73,0.37,0.29,0.18,0.18,2.88,233.52,6.21,6.06,244.91
2023-01-11 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.26,0.07,2.19,2.23,3.62,8.54,281.23,0.0,0.0,0.0,0.85,87369.66,100874.0,1.0,0.01,0.0,4.84,135.92,0.37,0.29,0.18,0.18,3.11,247.96,7.11,6.9,254.05
2023-01-11 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.21,-0.26,2.02,2.22,3.62,8.53,278.95,0.0,0.0,0.0,0.84,87444.36,100965.91,0.98,0.02,0.0,4.84,136.11,0.37,0.29,0.18,0.18,3.26,257.05,8.41,7.28,256.63
2023-01-11 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.75,-0.34,2.13,2.2,3.62,8.53,252.57,0.0,0.0,0.0,0.8,87486.04,101024.59,0.92,0.0,0.0,4.84,136.31,0.36,0.29,0.18,0.18,3.84,258.24,7.09,8.09,261.05
2023-01-11 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.15,-0.22,2.18,2.19,3.62,8.52,267.03,0.0,0.0,0.0,0.79,87551.31,101115.61,0.94,0.01,0.0,4.84,136.5,0.36,0.29,0.18,0.18,4.85,257.67,8.86,9.31,260.82
2023-01-11 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.37,-0.54,2.32,2.18,3.62,8.52,258.41,0.0,0.0,0.0,0.76,87623.55,101210.94,0.95,0.0,0.0,4.84,136.7,0.36,0.29,0.18,0.18,6.06,257.76,10.43,10.81,260.01
2023-01-11 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.33,-1.69,1.86,2.12,3.62,8.52,258.31,0.0,0.0,0.0,0.75,87701.01,101220.01,0.91,0.0,0.0,4.84,139.67,0.36,0.29,0.18,0.18,6.07,261.75,11.02,10.72,263.78
2023-01-11 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.9,-1.86,1.74,2.09,3.62,8.51,240.99,0.0,0.0,0.0,0.76,87775.51,101328.76,0.84,0.0,0.0,4.84,139.68,0.36,0.29,0.18,0.18,5.86,259.35,10.99,10.67,262.07
2023-01-11 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.76,-2.07,1.71,2.05,3.62,8.51,230.54,0.0,0.0,0.0,0.76,87918.32,101514.85,0.51,0.0,0.0,4.84,139.69,0.35,0.29,0.18,0.18,5.78,260.07,11.13,10.57,262.63
2023-01-11 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.82,-2.06,1.76,2.01,3.63,8.5,227.1,0.0,0.0,0.0,0.75,88065.55,101704.34,0.61,0.0,0.0,4.84,139.7,0.35,0.29,0.18,0.18,5.45,259.77,10.22,10.16,262.93
2023-01-11 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.53,-2.11,1.7,1.97,3.63,8.5,230.6,0.0,0.0,0.0,0.77,88155.02,101826.67,0.52,0.0,0.0,4.84,139.71,0.35,0.29,0.18,0.18,4.98,256.64,8.57,9.49,260.82
2023-01-11 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.96,-2.53,1.97,1.92,3.62,8.49,239.06,0.0,0.0,0.0,0.72,88234.5,101931.48,0.12,0.0,0.0,4.84,139.72,0.35,0.29,0.18,0.18,4.49,247.46,7.62,8.97,253.4
2023-01-11 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.68,-2.03,2.12,1.87,3.62,8.49,229.8,30.73,0.0,30.72,0.71,88300.11,102015.53,0.06,0.0,0.0,4.84,139.82,0.35,0.29,0.18,0.18,4.77,241.86,6.99,8.92,247.57
2023-01-11 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,4.37,-1.85,2.36,1.84,3.62,8.49,231.75,151.48,545.15,151.45,0.64,88394.29,102109.26,0.03,0.0,0.0,4.84,139.92,0.35,0.29,0.18,0.18,4.17,239.78,7.4,7.36,245.32
2023-01-11 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.42,-1.92,2.69,1.87,3.62,8.48,228.15,294.27,772.17,294.2,0.59,88453.49,102132.97,0.0,0.0,0.0,4.84,139.94,0.35,0.29,0.18,0.18,4.5,245.24,9.39,6.5,247.83
2023-01-11 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.77,-2.35,3.65,1.96,3.62,8.48,228.78,402.81,871.34,402.72,0.52,88537.41,102181.68,0.06,0.0,0.0,4.84,140.29,0.34,0.29,0.18,0.18,5.75,254.71,11.17,8.16,255.51
2023-01-11 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.11,-3.14,4.41,2.11,3.62,8.47,232.2,450.32,902.39,450.22,0.48,88538.86,102144.73,0.44,0.0,0.0,4.84,140.74,0.34,0.29,0.18,0.18,5.54,259.47,10.98,7.7,259.72
2023-01-11 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.83,-3.37,5.14,2.3,3.62,8.47,235.78,413.78,807.83,413.69,0.45,88534.84,102129.62,0.5,0.0,0.0,4.84,140.96,0.34,0.29,0.18,0.18,4.43,258.13,9.16,6.12,258.18
2023-01-11 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.8,-4.01,5.73,2.69,3.63,8.46,238.93,357.59,800.65,357.5,0.43,88594.77,102166.31,0.82,0.0,0.0,4.66,132.45,0.34,0.29,0.18,0.18,3.49,251.82,8.58,4.86,251.89
2023-01-11 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.17,-3.73,5.51,2.9,3.63,8.46,249.91,192.05,488.1,192.01,0.46,88666.24,102252.71,0.94,0.0,0.0,4.66,132.46,0.34,0.29,0.18,0.18,1.89,253.55,5.04,2.99,255.99
2023-01-12 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.12,-2.83,5.17,3.05,3.64,8.46,237.82,93.9,377.76,93.89,0.53,88720.59,102324.45,0.98,0.0,0.0,4.6,132.47,0.34,0.29,0.18,0.18,1.6,175.95,3.11,2.0,204.45
2023-01-12 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,4.42,-2.63,4.13,3.1,3.65,8.45,246.31,4.46,0.0,4.46,0.6,88740.64,102360.26,0.89,0.0,0.0,4.6,132.48,0.34,0.29,0.18,0.18,2.55,157.99,4.36,4.78,171.45
2023-01-12 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.41,-2.9,3.87,3.07,3.66,8.45,238.35,0.0,0.0,0.0,0.63,88811.8,102454.42,1.0,0.0,0.0,4.6,132.49,0.33,0.29,0.18,0.18,3.0,159.3,5.83,5.86,172.83
2023-01-12 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.92,-3.73,2.97,3.0,3.66,8.44,229.44,0.0,0.0,0.0,0.66,88833.77,102501.29,0.87,0.0,0.0,4.6,132.49,0.33,0.29,0.18,0.18,3.19,160.41,6.21,6.19,170.32
2023-01-12 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.74,-4.11,2.68,2.9,3.67,8.44,227.98,0.0,0.0,0.0,0.65,88806.12,102496.32,1.0,0.0,0.0,4.6,132.5,0.33,0.29,0.18,0.18,3.44,162.18,6.41,6.95,167.5
2023-01-12 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.08,-4.17,2.59,2.78,3.67,8.43,237.31,0.0,0.0,0.0,0.63,88893.81,102639.54,1.0,0.0,0.0,4.6,132.51,0.33,0.29,0.18,0.18,2.8,162.93,6.82,6.12,170.2
2023-01-12 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.0,-4.21,2.41,2.66,3.68,8.43,241.49,0.0,0.0,0.0,0.63,88977.01,102759.84,1.0,0.0,0.0,4.6,132.52,0.33,0.29,0.18,0.18,2.4,151.43,6.81,4.97,160.37
2023-01-12 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.24,-4.47,2.42,2.54,3.68,8.43,273.02,0.0,0.0,0.0,0.61,88983.09,102769.74,1.0,0.0,0.0,4.6,132.53,0.33,0.29,0.18,0.18,2.7,147.71,6.24,5.29,153.18
2023-01-12 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.88,-4.78,2.11,2.44,3.68,8.42,252.78,0.0,0.0,0.0,0.61,88991.68,102790.57,1.0,0.0,0.0,4.6,132.54,0.33,0.29,0.18,0.18,2.44,152.22,5.7,5.04,157.38
2023-01-12 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.57,-4.64,1.77,2.34,3.69,8.42,266.84,0.0,0.0,0.0,0.63,89019.36,102834.76,0.99,0.0,0.0,4.6,132.54,0.33,0.29,0.18,0.18,2.39,145.15,5.65,4.73,152.29
2023-01-12 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.38,-3.78,1.96,2.43,3.69,8.41,272.39,0.0,0.0,0.0,0.68,89062.19,102830.27,0.99,0.01,0.01,4.6,143.17,0.33,0.29,0.18,0.18,2.2,130.46,5.84,4.55,137.75
2023-01-12 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.99,-3.53,2.03,2.36,3.69,8.41,289.84,0.0,0.0,0.0,0.67,89136.73,102935.45,0.97,0.02,0.02,4.6,144.24,0.33,0.29,0.18,0.18,1.95,138.05,5.87,4.12,143.02
2023-01-12 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.44,-3.29,2.18,2.29,3.69,8.4,292.16,0.0,0.0,0.0,0.66,89138.95,102955.96,0.98,0.03,0.03,4.6,149.08,0.33,0.29,0.18,0.18,2.42,138.76,6.05,4.69,145.55
2023-01-12 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.96,-3.03,2.29,2.24,3.69,8.4,303.74,0.0,0.0,0.0,0.65,89160.91,102978.73,0.99,0.01,0.01,4.6,151.18,0.33,0.29,0.18,0.18,2.52,138.57,5.97,4.96,146.74
2023-01-12 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.8,-3.28,2.21,2.2,3.69,8.4,304.07,0.0,0.0,0.0,0.64,89155.15,102962.32,1.0,0.0,0.0,4.6,159.17,0.33,0.29,0.18,0.18,2.13,133.69,5.57,4.45,144.74
2023-01-12 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.66,-3.04,2.63,2.16,3.7,8.39,308.19,0.0,0.0,0.0,0.62,89178.56,102977.63,0.9,0.0,0.0,4.6,163.44,0.33,0.29,0.18,0.18,2.47,127.85,6.12,4.87,138.1
2023-01-12 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.74,-3.07,2.58,2.14,3.69,8.39,307.34,14.11,0.0,14.11,0.61,89208.89,103007.13,0.29,0.0,0.0,4.6,164.94,0.33,0.29,0.18,0.18,2.96,128.24,6.52,5.53,135.13
2023-01-12 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,4.9,-3.09,3.03,2.15,3.7,8.38,283.39,104.23,191.6,104.22,0.56,89275.49,103079.95,0.13,0.0,0.0,4.6,165.72,0.32,0.29,0.18,0.18,2.71,123.17,6.95,4.48,128.51
2023-01-12 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.99,-2.94,3.61,2.21,3.69,8.38,265.37,261.49,541.53,261.44,0.53,89303.1,103062.55,0.18,0.0,0.0,4.6,166.13,0.32,0.29,0.18,0.18,2.67,106.04,7.88,3.68,111.7
2023-01-12 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.0,-2.69,4.44,2.34,3.7,8.38,260.55,370.29,775.02,370.21,0.5,89287.5,102994.07,0.12,0.0,0.0,4.6,166.97,0.32,0.29,0.18,0.18,3.06,103.87,7.61,4.06,109.38
2023-01-12 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.83,-2.26,5.26,2.54,3.7,8.37,257.87,421.03,786.41,420.93,0.49,89203.72,102854.35,0.15,0.0,0.0,4.51,167.29,0.32,0.29,0.18,0.18,3.69,105.52,8.45,4.89,109.89
2023-01-12 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,8.73,-1.77,6.03,2.78,3.7,8.37,259.63,421.56,822.89,421.46,0.48,89168.3,102781.55,0.29,0.0,0.0,4.33,167.34,0.32,0.29,0.18,0.18,3.89,109.23,8.88,5.23,113.67
2023-01-12 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,9.31,-1.03,6.7,3.16,3.71,8.36,255.33,366.68,851.25,366.59,0.48,89134.79,102709.91,0.63,0.0,0.0,4.23,118.96,0.32,0.29,0.18,0.18,4.42,105.35,9.43,6.16,108.66
2023-01-12 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,8.87,-1.27,6.66,3.41,3.72,8.36,251.24,250.02,752.78,249.96,0.49,89154.63,102743.4,1.0,0.0,0.0,4.23,118.97,0.32,0.29,0.18,0.18,3.77,105.53,8.37,5.68,108.17
2023-01-13 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.74,-1.31,6.07,3.6,3.73,8.36,253.57,96.75,412.53,96.73,0.56,89161.76,102787.34,1.0,0.0,0.0,4.23,118.98,0.32,0.29,0.18,0.18,2.77,102.34,6.34,5.55,105.39
2023-01-13 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.71,-0.93,5.56,3.69,3.74,8.35,261.99,4.89,0.0,4.89,0.62,89191.56,102863.83,1.0,0.0,0.0,4.23,118.98,0.32,0.29,0.18,0.18,3.18,105.92,6.84,6.41,104.55
2023-01-13 02:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.14,-1.23,5.05,3.72,3.75,8.35,264.75,0.0,0.0,0.0,0.63,89199.12,102913.29,0.97,0.0,0.0,4.23,118.99,0.32,0.29,0.18,0.18,3.62,114.76,7.45,6.96,113.78
2023-01-13 03:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,3.48,-2.28,4.03,3.7,3.76,8.34,269.47,0.0,0.0,0.0,0.66,89153.95,102896.97,0.97,0.0,0.0,4.23,119.0,0.32,0.29,0.18,0.18,4.06,116.91,8.0,7.55,118.54
2023-01-13 04:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.99,-2.22,3.66,3.65,3.77,8.34,262.94,0.0,0.0,0.0,0.69,89086.75,102846.81,0.96,0.0,0.0,4.23,119.01,0.32,0.29,0.18,0.18,4.08,115.98,8.23,7.61,117.78
2023-01-13 05:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.35,-2.58,3.24,3.58,3.78,8.34,255.0,0.0,0.0,0.0,0.7,89080.26,102853.46,1.0,0.0,0.0,4.23,119.01,0.32,0.29,0.18,0.18,3.96,114.82,8.25,7.45,117.61
2023-01-13 06:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.67,-2.76,2.76,3.49,3.79,8.33,254.88,0.0,0.0,0.0,0.72,89075.5,102859.75,0.97,0.0,0.0,4.23,119.02,0.32,0.29,0.18,0.18,4.06,114.01,8.42,7.57,117.11
2023-01-13 07:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.67,-2.61,2.66,3.39,3.79,8.33,254.99,0.0,0.0,0.0,0.73,89049.13,102844.1,0.99,0.0,0.0,4.23,119.03,0.32,0.29,0.18,0.18,4.21,111.41,8.65,7.81,113.82
2023-01-13 08:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.99,-2.98,2.68,3.28,3.8,8.32,252.4,0.0,0.0,0.0,0.7,88997.59,102791.04,0.95,0.0,0.0,4.15,119.04,0.32,0.29,0.18,0.18,4.23,109.32,8.61,7.88,111.1
2023-01-13 09:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.86,-3.53,2.54,3.16,3.81,8.32,247.69,0.0,0.0,0.0,0.67,88941.12,102728.29,0.96,0.0,0.0,4.15,119.04,0.32,0.29,0.18,0.18,4.21,110.36,8.55,7.94,111.45
2023-01-13 10:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,1.78,-2.77,2.4,3.12,3.81,8.32,248.35,0.0,0.0,0.0,0.72,88918.54,102721.26,0.99,0.0,0.0,4.14,119.05,0.32,0.29,0.18,0.18,4.45,111.84,8.55,8.19,113.26
2023-01-13 11:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.08,-2.29,2.39,3.01,3.82,8.31,254.32,0.0,0.0,0.0,0.73,88893.11,102694.74,0.98,0.0,0.0,4.14,119.06,0.32,0.29,0.18,0.18,4.41,111.8,8.37,8.17,113.69
2023-01-13 12:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.54,-2.17,2.54,2.9,3.82,8.31,255.08,0.0,0.0,0.0,0.71,88856.16,102652.66,0.99,0.0,0.0,4.14,119.07,0.32,0.29,0.18,0.18,4.16,112.63,7.97,7.8,114.65
2023-01-13 13:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.48,-2.07,2.45,2.8,3.83,8.3,257.24,0.0,0.0,0.0,0.72,88855.59,102652.7,0.99,0.0,0.0,4.14,119.07,0.32,0.29,0.18,0.18,3.57,113.65,7.49,6.91,116.95
2023-01-13 14:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.14,-2.38,2.24,2.7,3.83,8.3,257.81,0.0,0.0,0.0,0.72,88780.27,102572.44,0.99,0.0,0.0,4.14,119.08,0.32,0.29,0.18,0.18,3.89,110.58,7.58,7.36,113.13
2023-01-13 15:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.88,-2.3,2.56,2.61,3.83,8.3,256.13,0.0,0.0,0.0,0.69,88762.03,102548.41,1.0,0.0,0.0,4.14,119.09,0.32,0.29,0.18,0.18,3.65,119.38,7.92,7.07,120.96
2023-01-13 16:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,2.95,-2.11,2.32,2.52,3.83,8.29,251.04,25.11,0.0,25.11,0.69,88762.45,102540.3,0.97,0.0,0.0,4.14,119.09,0.32,0.29,0.18,0.18,3.89,117.03,8.25,6.93,121.18
2023-01-13 17:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,4.2,-2.11,2.49,2.45,3.83,8.29,257.06,117.23,125.12,117.22,0.63,88676.45,102433.14,1.0,0.0,0.0,4.14,119.1,0.31,0.29,0.18,0.18,4.39,113.03,8.43,7.53,115.35
2023-01-13 18:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,5.45,-2.09,3.01,2.45,3.83,8.28,260.76,211.18,227.61,211.16,0.58,88616.35,102316.21,0.98,0.0,0.0,4.14,119.31,0.31,0.29,0.18,0.18,4.5,109.4,9.07,6.61,112.74
2023-01-13 19:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.2,-2.37,3.56,2.52,3.84,8.28,269.12,288.91,260.22,288.88,0.54,88496.59,102116.95,1.0,0.0,0.0,4.14,119.92,0.31,0.29,0.18,0.18,4.58,106.7,9.99,6.49,110.56
2023-01-13 20:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.86,-2.36,4.15,2.64,3.84,8.28,275.63,294.55,190.09,294.53,0.52,88368.79,101927.05,1.0,0.0,0.0,4.05,120.14,0.31,0.29,0.18,0.18,4.5,106.15,9.89,6.39,110.35
2023-01-13 21:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,8.0,-2.23,4.97,2.81,3.84,8.27,279.13,281.66,171.21,281.64,0.48,88282.7,101799.47,1.0,0.0,0.0,3.96,120.14,0.31,0.29,0.18,0.18,4.42,104.0,9.66,6.28,108.34
2023-01-13 22:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.5,-1.58,5.29,3.08,3.84,8.27,287.73,189.86,52.51,189.85,0.53,88169.8,101630.98,1.0,0.0,0.0,3.87,119.79,0.31,0.29,0.18,0.18,4.63,102.06,9.31,6.97,104.97
2023-01-13 23:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,7.07,-1.52,5.21,3.24,3.85,8.26,290.43,120.31,28.13,120.31,0.54,88106.45,101571.29,1.0,0.0,0.0,3.87,119.8,0.31,0.29,0.18,0.18,4.38,103.35,8.79,7.13,107.15
2023-01-14 00:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.69,-1.35,5.18,3.37,3.86,8.26,289.79,45.92,0.04,45.92,0.57,88065.93,101548.02,1.0,0.0,0.0,3.87,119.81,0.31,0.29,0.18,0.18,3.9,104.81,7.96,7.06,108.03
2023-01-14 01:00:00,"(42.5992, -114.7591)",era5,1180.6,-7.0,6.32,-1.15,5.09,3.45,3.86,8.26,292.17,2.81,0.0,2.81,0.59,88049.21,101563.16,1.0,0.01,0.0,3.87,119.82,0.31,0.29,0.18,0.18,3.56,114.27,7.49,6.73,118.19
