,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-01-13 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.31,-2.96,2.21,2.6,3.74,8.03,250.16,0.0,0.0,0.0,0.79,86485.73,102671.95,0.99,0.0,0.0,36.13,150.35,0.29,0.26,0.14,0.19,2.59,119.24,5.87,5.5,118.97
2023-01-13 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.13,-2.95,2.15,2.53,3.74,8.02,250.24,0.0,0.0,0.0,0.8,86469.36,102655.83,0.99,0.0,0.0,36.13,150.39,0.29,0.26,0.14,0.19,2.17,120.76,5.43,4.8,121.32
2023-01-13 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.21,-3.24,2.04,2.46,3.74,8.02,250.36,0.0,0.0,0.0,0.8,86418.56,102610.8,0.99,0.0,0.0,36.12,150.43,0.29,0.26,0.14,0.19,2.27,118.29,5.41,4.75,117.96
2023-01-13 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.52,-3.08,2.25,2.4,3.74,8.01,249.31,0.0,0.0,0.0,0.77,86377.5,102562.83,1.0,0.0,0.0,36.12,150.47,0.29,0.26,0.14,0.19,2.4,128.24,5.61,5.03,125.6
2023-01-13 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.68,-3.05,2.03,2.34,3.74,8.01,245.26,31.22,146.13,31.22,0.76,86400.42,102577.47,0.99,0.0,0.0,36.12,150.51,0.29,0.26,0.14,0.19,2.48,131.91,6.09,4.77,135.08
2023-01-13 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.13,-2.86,1.95,2.29,3.74,8.01,248.87,135.32,175.89,135.31,0.7,86333.99,102496.48,1.0,0.0,0.0,36.12,150.55,0.29,0.26,0.14,0.19,2.76,123.15,6.45,4.92,128.15
2023-01-13 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.65,-2.75,2.0,2.26,3.74,8.0,248.54,259.72,373.04,259.69,0.63,86270.45,102377.68,0.98,0.0,0.0,36.12,150.59,0.29,0.26,0.14,0.19,3.01,118.27,6.96,4.71,125.86
2023-01-13 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.64,-2.92,2.26,2.26,3.74,8.0,258.14,329.93,360.53,329.89,0.58,86153.39,102186.52,0.99,0.0,0.0,36.07,150.67,0.29,0.26,0.14,0.19,2.98,114.9,7.69,4.67,123.64
2023-01-13 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.41,-2.87,2.81,2.3,3.74,8.0,264.62,346.47,286.2,346.43,0.55,86027.05,102000.34,1.0,0.0,0.0,36.06,150.88,0.29,0.26,0.14,0.19,2.96,115.83,7.44,4.64,124.55
2023-01-13 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.27,-2.81,3.64,2.4,3.74,7.99,271.83,300.51,174.81,300.49,0.52,85950.7,101886.34,0.98,0.0,0.0,36.06,151.32,0.29,0.26,0.14,0.19,2.83,115.09,7.08,4.51,124.77
2023-01-13 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.85,-2.17,4.4,2.7,3.74,7.99,281.0,213.32,67.59,213.31,0.56,85855.66,101739.41,1.0,0.0,0.0,35.98,151.7,0.29,0.26,0.14,0.19,3.03,113.56,6.98,4.94,120.53
2023-01-13 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.31,-2.02,4.37,2.84,3.75,7.99,284.02,130.54,13.75,130.54,0.59,85792.62,101687.93,1.0,0.0,0.0,35.97,151.84,0.29,0.26,0.14,0.19,2.8,118.89,6.49,5.04,125.37
2023-01-14 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.72,-1.86,4.3,2.95,3.75,7.98,286.97,48.73,6.92,48.73,0.62,85739.43,101646.56,1.0,0.0,0.0,35.96,151.89,0.29,0.26,0.14,0.19,2.53,118.43,6.01,5.16,124.23
2023-01-14 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.27,-1.57,4.14,3.02,3.75,7.98,290.9,2.67,0.0,2.67,0.66,85707.21,101632.61,1.0,0.0,0.0,35.96,151.94,0.29,0.26,0.14,0.19,2.4,128.02,5.56,5.14,132.53
2023-01-14 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.86,-1.41,3.94,3.06,3.76,7.98,290.62,0.0,0.0,0.0,0.68,85665.13,101602.79,1.0,0.14,0.0,36.13,152.18,0.29,0.26,0.14,0.19,2.21,125.71,5.67,4.79,133.66
2023-01-14 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.82,-1.23,3.49,3.06,3.76,7.97,288.46,0.0,0.0,0.0,0.75,85622.62,101575.07,1.0,0.35,0.0,36.31,152.52,0.29,0.26,0.14,0.19,1.97,136.49,7.84,4.34,138.83
2023-01-14 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.61,-0.87,3.32,3.04,3.77,7.97,283.02,0.0,0.0,0.0,0.78,85649.13,101634.05,0.98,0.26,0.0,36.43,152.6,0.29,0.26,0.14,0.19,1.92,162.29,6.32,4.12,163.89
2023-01-14 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.35,-0.73,3.1,3.01,3.77,7.97,287.26,0.0,0.0,0.0,0.8,85644.62,101646.16,0.85,0.22,0.0,36.5,152.67,0.29,0.26,0.14,0.19,1.95,162.7,6.19,4.09,169.41
2023-01-14 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.66,-0.51,2.88,2.96,3.77,7.96,279.33,0.0,0.0,0.0,0.86,85644.98,101643.1,0.38,0.27,0.0,36.53,162.84,0.29,0.26,0.14,0.19,2.4,159.22,7.44,4.59,166.12
2023-01-14 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.79,-0.61,2.6,2.91,3.78,7.96,239.63,0.0,0.0,0.0,0.9,85619.04,101594.45,0.4,0.12,0.0,36.7,179.41,0.29,0.26,0.14,0.19,2.67,158.94,6.02,5.08,167.4
2023-01-14 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.66,-0.97,2.52,2.85,3.78,7.96,245.35,0.0,0.0,0.0,0.89,85606.73,101546.04,0.82,0.06,0.0,36.7,180.24,0.3,0.26,0.14,0.19,2.83,160.29,5.76,5.27,169.15
2023-01-14 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.04,-1.7,2.32,2.79,3.78,7.95,259.62,0.0,0.0,0.0,0.88,85543.29,101445.63,0.78,0.01,0.0,36.7,181.09,0.29,0.26,0.14,0.19,2.72,161.99,5.53,5.03,172.61
2023-01-14 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.47,-1.52,2.72,2.77,3.79,7.95,258.09,0.0,0.0,0.0,0.81,85509.64,101305.22,0.41,0.0,0.0,36.68,152.95,0.29,0.26,0.14,0.19,2.51,160.27,5.23,4.34,174.1
2023-01-14 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.35,-1.46,2.67,2.71,3.79,7.95,251.72,0.0,0.0,0.0,0.82,85471.09,101252.27,0.32,0.0,0.0,36.68,153.0,0.29,0.26,0.14,0.19,2.9,167.98,5.29,4.82,180.88
2023-01-14 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.84,-2.21,2.6,2.64,3.79,7.94,233.75,0.0,0.0,0.0,0.8,85445.36,101228.76,0.76,0.02,0.0,36.69,153.05,0.29,0.26,0.14,0.19,3.22,174.94,5.25,5.7,189.45
2023-01-14 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.74,-1.48,2.72,2.57,3.79,7.94,253.31,0.0,0.0,0.0,0.79,85437.31,101229.38,0.97,0.06,0.0,36.73,153.15,0.29,0.26,0.14,0.19,3.21,171.48,5.17,5.67,188.65
2023-01-14 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.62,-0.85,2.77,2.51,3.79,7.94,273.3,0.0,0.0,0.0,0.78,85390.1,101175.71,1.0,0.12,0.01,36.89,174.98,0.29,0.26,0.14,0.19,3.02,167.3,4.74,5.15,185.24
2023-01-14 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.55,-0.12,2.97,2.45,3.79,7.93,278.06,0.0,0.0,0.0,0.77,85340.79,101118.31,1.0,0.09,0.02,36.91,179.17,0.29,0.26,0.14,0.19,2.8,164.62,4.4,4.56,180.45
2023-01-14 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.47,0.38,2.73,2.4,3.79,7.93,280.98,21.58,52.01,21.58,0.8,85290.97,101072.44,1.0,0.15,0.03,36.92,179.97,0.29,0.26,0.14,0.19,2.56,159.55,4.6,4.01,173.94
2023-01-14 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.31,1.25,2.6,2.35,3.79,7.93,275.72,102.67,63.79,102.66,0.8,85229.19,101006.86,1.0,0.27,0.03,36.92,180.75,0.29,0.26,0.14,0.19,2.3,149.14,4.81,3.64,159.65
2023-01-14 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.78,1.96,2.76,2.32,3.79,7.92,272.49,201.1,175.56,201.09,0.76,85160.32,100950.65,0.71,0.1,0.02,36.94,181.83,0.29,0.26,0.14,0.19,1.89,130.87,4.79,3.06,141.28
2023-01-14 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.79,1.63,3.08,2.33,3.79,7.92,241.49,412.56,820.63,412.47,0.7,85029.93,100746.48,0.8,0.0,0.0,36.93,183.24,0.29,0.26,0.14,0.19,1.87,118.57,5.56,3.0,129.51
2023-01-14 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.37,1.05,3.76,2.39,3.79,7.92,250.18,444.38,774.72,444.29,0.64,84912.45,100579.3,0.68,0.0,0.0,36.92,184.37,0.29,0.26,0.14,0.19,2.12,113.05,5.99,3.24,123.49
2023-01-14 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.22,0.63,4.56,2.51,3.79,7.91,254.93,429.25,773.01,429.15,0.59,84774.55,100402.16,0.58,0.0,0.0,36.9,185.44,0.29,0.26,0.14,0.19,2.72,113.67,6.72,4.11,121.12
2023-01-14 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,9.42,-1.02,6.01,3.03,3.8,7.91,243.26,378.45,844.61,378.36,0.48,84719.34,100293.91,0.98,0.0,0.0,36.15,154.34,0.3,0.26,0.14,0.19,2.7,123.88,7.27,4.34,131.29
2023-01-14 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,8.64,-1.42,5.94,3.24,3.8,7.91,246.46,251.48,696.94,251.43,0.49,84666.66,100256.83,0.83,0.0,0.0,35.98,154.38,0.3,0.26,0.14,0.19,2.57,127.67,6.59,4.77,135.02
2023-01-15 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,7.19,-0.91,5.69,3.4,3.81,7.9,243.12,100.48,405.67,100.46,0.56,84676.62,100309.58,1.0,0.0,0.0,35.98,154.43,0.3,0.26,0.14,0.19,2.53,140.64,5.77,5.66,146.98
2023-01-15 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,6.31,-1.24,5.29,3.48,3.81,7.9,271.76,4.74,0.0,4.74,0.58,84644.98,100327.88,1.0,0.01,0.01,35.98,154.46,0.3,0.26,0.14,0.19,2.97,149.27,6.27,6.37,157.99
2023-01-15 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.79,-1.37,4.9,3.53,3.82,7.9,286.97,0.0,0.0,0.0,0.6,84618.55,100339.15,1.0,0.05,0.04,36.0,154.44,0.3,0.26,0.14,0.19,2.59,156.31,5.91,5.77,164.29
2023-01-15 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.37,-0.69,4.28,3.53,3.83,7.89,291.01,0.0,0.0,0.0,0.7,84587.22,100327.67,1.0,0.15,0.07,36.16,154.36,0.3,0.26,0.14,0.19,2.33,150.84,5.22,5.37,162.92
2023-01-15 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.27,0.45,4.16,3.52,3.83,7.89,296.81,0.0,0.0,0.0,0.76,84559.7,100320.62,1.0,0.31,0.18,36.32,187.18,0.3,0.26,0.14,0.19,2.26,138.33,4.73,4.98,153.39
2023-01-15 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.73,0.74,3.87,3.48,3.84,7.89,300.28,0.0,0.0,0.0,0.81,84507.0,100282.16,1.0,0.45,0.33,36.62,188.84,0.3,0.26,0.14,0.19,2.04,133.32,4.33,4.4,148.95
2023-01-15 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.73,0.98,3.8,3.44,3.84,7.88,302.95,0.0,0.0,0.0,0.82,84480.58,100279.55,1.0,0.65,0.54,37.19,186.82,0.3,0.26,0.14,0.19,1.91,129.64,3.8,4.0,145.43
2023-01-15 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.31,1.42,3.61,3.4,3.85,7.88,303.99,0.0,0.0,0.0,0.87,84422.09,100230.51,1.0,0.73,0.5,37.76,185.32,0.3,0.26,0.14,0.19,1.81,126.62,4.24,3.7,143.67
2023-01-15 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.01,1.24,3.47,3.35,3.86,7.88,305.19,0.0,0.0,0.0,0.88,84365.63,100168.61,1.0,0.67,0.47,38.34,184.44,0.3,0.26,0.14,0.19,1.65,132.01,3.74,3.46,150.11
2023-01-15 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.46,1.14,3.27,3.3,3.86,7.87,298.75,0.0,0.0,0.0,0.91,84293.02,100083.65,1.0,0.54,0.37,38.93,183.92,0.3,0.26,0.14,0.19,1.38,139.37,3.17,3.0,160.96
2023-01-15 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.67,0.98,3.23,3.39,3.87,7.87,298.15,0.0,0.0,0.0,0.95,84292.98,100076.04,1.0,0.37,0.22,38.73,185.14,0.31,0.26,0.14,0.19,1.04,161.88,2.75,2.48,183.03
2023-01-15 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.74,1.02,3.19,3.35,3.87,7.87,293.48,0.0,0.0,0.0,0.95,84269.07,100054.46,1.0,0.22,0.11,38.9,185.07,0.31,0.26,0.14,0.19,1.16,180.43,2.47,2.2,210.95
2023-01-15 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.62,0.77,3.1,3.3,3.88,7.86,290.7,0.0,0.0,0.0,0.94,84254.32,100038.38,1.0,0.16,0.08,38.96,185.09,0.31,0.26,0.14,0.19,1.41,191.88,2.45,2.24,229.71
2023-01-15 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.65,0.62,3.06,3.24,3.88,7.86,287.87,0.0,0.0,0.0,0.93,84279.8,100070.53,0.99,0.14,0.07,39.12,185.11,0.31,0.26,0.14,0.19,1.28,199.82,2.31,2.25,240.68
2023-01-15 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.5,0.57,2.92,3.19,3.88,7.86,292.55,0.0,0.0,0.0,0.93,84275.86,100075.2,1.0,0.16,0.1,39.15,185.05,0.31,0.26,0.14,0.19,1.22,206.93,2.42,2.42,251.25
2023-01-15 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.92,0.7,2.98,3.13,3.89,7.85,294.94,0.0,0.0,0.0,0.92,84285.7,100101.18,1.0,0.22,0.16,39.37,184.93,0.31,0.26,0.14,0.19,1.33,223.41,2.83,3.07,261.67
2023-01-15 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.94,0.74,2.88,3.08,3.89,7.85,287.3,16.8,3.63,16.8,0.92,84312.61,100152.75,1.0,0.22,0.18,39.53,184.82,0.31,0.26,0.14,0.19,1.87,242.61,3.67,4.04,267.18
2023-01-15 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.41,0.98,2.91,3.04,3.9,7.85,286.01,77.81,19.82,77.81,0.9,84323.42,100183.45,1.0,0.16,0.13,39.71,184.87,0.31,0.26,0.14,0.19,2.49,255.08,5.09,4.59,263.36
2023-01-15 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.81,0.68,3.01,3.02,3.9,7.84,290.08,145.29,35.53,145.29,0.86,84385.09,100244.88,1.0,0.11,0.08,39.77,185.02,0.31,0.26,0.14,0.19,3.49,258.72,7.51,5.48,260.86
2023-01-15 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.47,0.28,3.31,3.01,3.9,7.84,295.46,208.64,51.34,208.63,0.8,84359.93,100190.12,1.0,0.11,0.07,39.74,185.18,0.31,0.26,0.14,0.19,4.56,261.63,9.81,6.73,261.51
2023-01-15 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.6,0.13,3.46,3.04,3.9,7.84,292.11,250.15,138.12,250.14,0.78,84357.16,100144.96,1.0,0.07,0.05,39.75,185.42,0.31,0.26,0.14,0.19,5.16,264.77,10.52,7.65,265.29
2023-01-15 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.15,-0.41,3.82,3.09,3.91,7.83,282.59,239.32,148.23,239.3,0.72,84335.89,100097.02,0.99,0.06,0.04,39.69,185.61,0.31,0.26,0.14,0.19,5.2,268.22,10.9,7.94,269.15
2023-01-15 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.92,-1.67,4.21,3.21,3.91,7.83,275.52,240.62,242.45,240.6,0.62,84397.02,100134.09,1.0,0.02,0.01,39.58,185.5,0.31,0.26,0.14,0.19,4.1,272.99,10.62,6.54,275.68
2023-01-15 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.66,-2.39,4.26,3.28,3.91,7.83,255.1,205.64,352.96,205.62,0.6,84450.98,100196.47,0.95,0.0,0.0,39.52,185.56,0.31,0.26,0.14,0.19,4.07,270.16,10.25,6.85,273.52
2023-01-16 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.98,-3.19,4.14,3.34,3.92,7.83,252.73,88.04,223.96,88.03,0.6,84512.77,100278.84,0.7,0.0,0.0,38.12,185.63,0.31,0.26,0.14,0.19,3.27,262.39,8.88,6.53,269.21
2023-01-16 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.92,-3.39,3.84,3.36,3.92,7.82,241.16,6.97,0.0,6.97,0.63,84562.06,100352.48,0.31,0.0,0.0,38.12,185.68,0.31,0.26,0.14,0.19,3.03,244.32,7.6,6.12,262.28
2023-01-16 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.2,-3.14,3.52,3.34,3.93,7.82,227.61,0.0,0.0,0.0,0.68,84605.35,100421.65,0.13,0.0,0.0,38.12,185.74,0.31,0.26,0.14,0.19,2.82,229.46,7.0,5.96,254.49
2023-01-16 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.87,-4.12,2.96,3.29,3.93,7.82,222.02,0.0,0.0,0.0,0.69,84649.06,100495.09,0.18,0.0,0.0,38.12,185.8,0.31,0.26,0.14,0.19,2.58,220.83,6.52,5.87,247.14
2023-01-16 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.46,-4.37,2.7,3.21,3.94,7.81,222.4,0.0,0.0,0.0,0.7,84678.48,100550.76,0.19,0.0,0.0,38.12,185.86,0.31,0.26,0.14,0.19,2.3,212.1,5.81,5.56,240.44
2023-01-16 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.12,-4.81,2.63,3.13,3.94,7.81,214.25,0.0,0.0,0.0,0.69,84668.15,100550.49,0.09,0.0,0.0,38.12,185.92,0.31,0.26,0.14,0.19,2.17,201.75,5.21,5.17,231.75
2023-01-16 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.03,-4.84,2.59,3.03,3.94,7.81,212.16,0.0,0.0,0.0,0.7,84691.52,100581.62,0.1,0.0,0.0,38.12,185.97,0.31,0.26,0.14,0.19,2.04,191.98,4.61,4.61,224.29
2023-01-16 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.31,-5.09,2.59,2.93,3.94,7.8,213.58,0.0,0.0,0.0,0.7,84689.3,100576.45,0.12,0.0,0.0,38.12,186.02,0.31,0.26,0.14,0.19,2.03,182.88,4.01,3.93,214.67
2023-01-16 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.65,-4.88,2.58,2.84,3.94,7.8,211.4,0.0,0.0,0.0,0.73,84668.97,100552.95,0.14,0.0,0.0,38.12,186.07,0.31,0.26,0.14,0.19,2.06,178.7,4.02,3.46,207.64
2023-01-16 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.92,-5.38,2.27,2.75,3.95,7.8,211.09,0.0,0.0,0.0,0.77,84674.55,100570.55,0.17,0.0,0.0,38.12,186.12,0.31,0.26,0.14,0.19,2.0,176.26,3.98,2.87,207.33
2023-01-16 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.47,-6.02,1.9,2.73,3.95,7.79,210.14,0.0,0.0,0.0,0.83,84707.02,100599.64,0.3,0.0,0.0,38.12,172.09,0.31,0.26,0.14,0.19,1.65,169.37,4.23,1.83,205.99
2023-01-16 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.72,-5.88,1.89,2.64,3.95,7.79,231.03,0.0,0.0,0.0,0.85,84711.84,100624.23,0.61,0.0,0.0,38.12,173.5,0.31,0.26,0.14,0.19,2.09,164.88,4.88,2.32,177.63
2023-01-16 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.81,-5.86,1.91,2.56,3.95,7.79,227.77,0.0,0.0,0.0,0.86,84680.79,100597.63,0.86,0.0,0.0,38.12,175.71,0.31,0.26,0.14,0.19,2.55,163.33,5.02,3.1,168.16
2023-01-16 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.69,-5.78,1.95,2.48,3.95,7.78,231.27,0.0,0.0,0.0,0.85,84701.54,100636.3,0.85,0.0,0.0,38.12,175.97,0.3,0.26,0.14,0.19,2.65,162.38,5.23,3.51,165.32
2023-01-16 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.88,-5.97,1.87,2.41,3.95,7.78,231.3,0.0,0.0,0.0,0.85,84676.31,100627.02,0.85,0.0,0.0,38.12,176.18,0.3,0.26,0.14,0.19,2.61,158.89,5.17,3.5,160.04
2023-01-16 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.99,-5.6,2.07,2.34,3.94,7.78,224.05,0.0,0.0,0.0,0.82,84668.48,100636.09,0.69,0.0,0.0,38.12,176.34,0.3,0.26,0.14,0.19,2.3,153.84,4.93,3.38,148.18
2023-01-16 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.49,-5.68,1.78,2.27,3.94,7.77,235.09,38.74,329.5,38.73,0.79,84689.7,100673.15,0.75,0.0,0.0,38.12,176.17,0.3,0.26,0.14,0.19,2.43,148.07,5.36,3.56,139.53
2023-01-16 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.72,-5.39,1.67,2.2,3.94,7.77,240.15,164.54,414.55,164.51,0.71,84692.8,100702.8,0.96,0.0,0.0,38.12,176.54,0.3,0.26,0.14,0.19,2.08,138.09,5.39,3.15,134.16
2023-01-16 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.3,-5.07,1.38,2.15,3.93,7.77,235.07,298.55,568.06,298.5,0.67,84682.77,100649.7,0.74,0.0,0.0,38.12,176.91,0.3,0.26,0.14,0.19,1.84,113.59,5.37,2.67,113.29
2023-01-16 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.37,-4.23,1.24,2.1,3.93,7.77,225.67,414.52,780.59,414.43,0.66,84606.53,100511.17,0.43,0.0,0.0,38.12,177.19,0.3,0.26,0.14,0.19,2.05,96.13,5.76,2.87,99.14
2023-01-16 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.33,-3.81,1.35,2.07,3.93,7.76,228.95,456.48,776.33,456.38,0.64,84545.41,100407.84,0.52,0.0,0.0,38.12,177.51,0.3,0.26,0.14,0.19,2.12,88.53,5.81,2.84,91.71
2023-01-16 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.31,-3.38,1.8,2.07,3.93,7.76,231.09,444.08,782.94,443.98,0.62,84485.31,100305.18,0.66,0.06,0.0,38.1,177.85,0.3,0.26,0.14,0.19,2.13,87.21,5.55,2.86,89.2
2023-01-16 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.53,-3.87,3.73,2.4,3.92,7.76,238.88,356.34,658.1,356.27,0.58,84484.41,100274.26,0.89,0.02,0.0,38.1,172.75,0.3,0.26,0.14,0.19,2.38,75.23,5.06,3.39,78.68
2023-01-16 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.68,-3.61,3.64,2.54,3.92,7.75,256.66,211.72,386.88,211.69,0.63,84509.8,100334.1,0.97,0.04,0.0,38.1,172.88,0.3,0.26,0.14,0.19,2.49,64.09,4.56,3.81,66.38
2023-01-17 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.89,-3.1,3.46,2.64,3.92,7.75,252.45,84.98,220.74,84.97,0.7,84505.29,100362.91,0.98,0.01,0.0,38.05,172.93,0.3,0.26,0.14,0.19,2.83,54.39,4.15,4.77,57.8
2023-01-17 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.72,-2.22,3.19,2.68,3.92,7.75,240.93,7.26,0.0,7.26,0.75,84535.88,100452.3,0.97,0.0,0.0,38.05,173.0,0.3,0.26,0.14,0.19,2.88,53.94,4.05,5.29,57.54
2023-01-17 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.45,-2.21,2.69,2.67,3.92,7.74,238.49,0.0,0.0,0.0,0.82,84573.2,100548.89,0.99,0.0,0.0,38.05,181.81,0.3,0.26,0.14,0.19,2.67,62.71,3.83,5.41,64.7
2023-01-17 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.14,-2.95,2.1,2.63,3.92,7.74,244.95,0.0,0.0,0.0,0.87,84614.44,100634.68,1.0,0.0,0.0,38.05,186.03,0.3,0.26,0.14,0.19,2.39,66.63,3.24,4.86,69.84
2023-01-17 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.62,-2.45,2.12,2.58,3.92,7.74,251.76,0.0,0.0,0.0,0.87,84648.2,100697.46,0.99,0.01,0.01,38.07,185.25,0.3,0.26,0.14,0.19,1.98,62.67,2.61,4.02,68.49
