,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-02-17 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.5,-12.86,-0.76,0.12,1.53,5.13,193.38,0.0,0.0,0.0,0.71,87498.84,103182.08,0.1,0.0,0.0,25.84,186.45,0.26,0.25,0.18,0.19,4.17,157.33,7.63,7.15,160.22
2023-02-17 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.96,-13.32,-0.87,0.11,1.53,5.13,195.2,0.0,0.0,0.0,0.71,87497.04,103190.72,0.35,0.0,0.0,25.86,186.46,0.26,0.25,0.18,0.19,4.11,155.32,7.61,7.04,158.11
2023-02-17 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.41,-13.57,-1.0,0.1,1.53,5.12,201.7,0.0,0.0,0.0,0.72,87497.74,103219.04,0.74,0.0,0.0,25.86,186.48,0.26,0.25,0.18,0.19,4.04,154.68,7.39,7.0,157.61
2023-02-17 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-10.25,-14.69,-1.3,0.1,1.52,5.12,197.06,0.0,0.0,0.0,0.7,87502.17,103242.23,0.99,0.0,0.0,25.86,186.5,0.26,0.25,0.18,0.19,3.78,153.51,7.14,6.85,156.58
2023-02-17 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.57,-14.53,-0.94,0.09,1.52,5.12,198.29,0.0,0.0,0.0,0.67,87493.48,103246.09,0.37,0.0,0.0,25.86,186.51,0.26,0.25,0.18,0.19,3.73,153.34,7.09,6.69,156.93
2023-02-17 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.42,-13.74,0.06,0.08,1.52,5.12,200.37,0.0,0.0,0.0,0.61,87517.43,103275.77,0.54,0.0,0.0,25.86,186.53,0.26,0.25,0.18,0.19,3.77,151.63,7.13,6.4,156.02
2023-02-17 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-10.83,-14.94,-1.65,0.07,1.52,5.12,195.39,0.0,0.0,0.0,0.72,87483.52,103337.09,0.52,0.0,0.0,25.86,186.55,0.26,0.25,0.18,0.19,3.96,150.47,7.19,7.04,154.64
2023-02-17 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-10.75,-14.65,-1.6,0.06,1.52,5.11,192.1,0.0,0.0,0.0,0.73,87474.63,103329.73,0.81,0.0,0.0,25.86,186.55,0.26,0.25,0.18,0.19,3.59,145.93,7.29,6.15,150.3
2023-02-17 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-10.91,-14.76,-1.77,0.05,1.52,5.11,203.42,0.0,0.0,0.0,0.73,87473.16,103358.35,0.93,0.0,0.0,25.86,186.57,0.26,0.25,0.18,0.19,3.47,145.78,6.88,5.73,150.18
2023-02-17 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.07,-14.8,-1.86,0.04,1.52,5.1,201.76,0.0,0.0,0.0,0.74,87477.66,103373.07,0.96,0.0,0.0,25.86,186.58,0.26,0.25,0.18,0.19,3.2,149.11,6.37,5.42,154.56
2023-02-17 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.04,-14.65,-1.92,0.03,1.51,5.1,214.31,0.0,0.0,0.0,0.75,87486.81,103382.8,0.92,0.0,0.0,25.86,186.6,0.26,0.25,0.18,0.19,3.2,150.98,6.31,5.14,157.39
2023-02-17 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.45,-13.7,-1.33,0.02,1.51,5.1,206.54,6.84,0.0,6.84,0.71,87522.1,103413.52,0.88,0.0,0.0,25.86,186.61,0.26,0.25,0.18,0.19,3.35,151.55,6.41,5.13,158.46
2023-02-17 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.72,-13.67,-1.83,0.01,1.51,5.1,214.28,113.86,283.35,113.85,0.67,87536.13,103381.79,0.69,0.0,0.0,25.86,186.63,0.26,0.25,0.18,0.19,3.18,149.91,6.67,4.57,157.85
2023-02-17 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-6.95,-13.13,-2.09,0.0,1.51,5.09,201.08,299.11,571.33,299.06,0.61,87555.03,103320.57,0.77,0.0,0.0,25.86,186.64,0.26,0.25,0.18,0.19,2.86,147.92,6.48,3.9,155.37
2023-02-17 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.42,-12.55,-2.41,-0.01,1.51,5.09,192.54,478.87,832.61,478.77,0.57,87521.58,103198.14,0.82,0.0,0.0,25.84,186.66,0.26,0.25,0.18,0.19,2.45,148.42,6.17,3.31,155.99
2023-02-17 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.71,-11.58,-2.01,-0.02,1.5,5.09,198.41,587.57,864.36,587.44,0.5,87503.86,103100.21,0.77,0.0,0.0,25.71,186.68,0.26,0.25,0.18,0.19,2.24,152.18,6.28,2.95,158.07
2023-02-17 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.79,-10.7,-1.65,-0.03,1.5,5.08,199.82,649.63,936.94,649.47,0.47,87437.63,102943.16,0.62,0.0,0.0,25.71,186.71,0.26,0.25,0.18,0.19,2.17,161.01,6.05,2.83,164.71
2023-02-17 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.26,-10.86,-1.1,-0.03,1.5,5.08,205.64,638.49,904.55,638.34,0.4,87360.05,102785.64,0.4,0.0,0.0,25.71,186.73,0.26,0.25,0.18,0.19,1.97,169.78,5.62,2.55,172.44
2023-02-17 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.48,-11.51,-1.5,-0.07,1.5,5.08,206.64,577.08,942.82,576.95,0.37,87332.93,102774.49,0.15,0.0,0.0,25.71,186.75,0.26,0.25,0.18,0.19,2.16,167.99,5.25,2.77,170.08
2023-02-17 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.74,-10.85,-1.34,-0.08,1.49,5.07,201.77,451.71,912.31,451.6,0.39,87302.78,102713.56,0.14,0.0,0.0,25.68,186.77,0.26,0.25,0.18,0.19,2.08,172.6,4.52,2.84,175.89
2023-02-18 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.72,-9.81,-1.19,-0.09,1.49,5.07,201.1,280.46,793.72,280.4,0.45,87275.92,102674.1,0.24,0.0,0.0,25.42,186.8,0.26,0.25,0.18,0.19,2.14,177.32,3.57,3.4,183.09
2023-02-18 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.72,-9.9,-0.81,-0.1,1.49,5.07,199.15,93.91,554.79,93.89,0.58,87264.93,102664.67,0.11,0.0,0.0,25.42,186.82,0.26,0.25,0.18,0.19,2.71,174.53,4.36,4.01,185.48
2023-02-18 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.74,-9.89,-0.63,-0.11,1.49,5.06,197.2,0.86,0.0,0.86,0.67,87249.9,102641.12,0.0,0.0,0.0,25.42,186.85,0.26,0.25,0.18,0.19,3.07,169.58,5.44,3.96,183.63
2023-02-18 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-6.89,-10.74,-0.97,-0.11,1.48,5.06,194.09,0.0,0.0,0.0,0.74,87211.82,102588.72,0.0,0.0,0.0,25.42,186.87,0.26,0.25,0.18,0.19,3.22,166.99,6.05,3.89,178.53
2023-02-18 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.55,-10.94,-1.0,-0.12,1.48,5.06,192.33,0.0,0.0,0.0,0.77,87212.22,102600.62,0.01,0.0,0.0,25.44,186.89,0.26,0.25,0.18,0.19,2.8,165.59,5.61,3.14,175.83
2023-02-18 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.4,-12.16,-1.15,-0.13,1.48,5.05,191.27,0.0,0.0,0.0,0.74,87211.72,102625.89,0.03,0.0,0.0,25.44,186.91,0.26,0.25,0.18,0.19,2.8,164.24,5.44,2.7,168.73
2023-02-18 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.87,-12.75,-1.23,-0.14,1.48,5.05,190.86,0.0,0.0,0.0,0.73,87186.02,102606.77,0.01,0.0,0.0,25.44,186.92,0.26,0.25,0.18,0.19,2.81,163.36,5.3,2.96,164.79
2023-02-18 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-9.66,-14.18,-1.53,-0.15,1.48,5.05,190.54,0.0,0.0,0.0,0.7,87145.23,102566.87,0.04,0.0,0.0,25.44,186.94,0.26,0.25,0.18,0.19,2.6,164.4,4.92,2.77,168.89
2023-02-18 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.98,-14.43,-1.16,-0.15,1.47,5.04,189.85,0.0,0.0,0.0,0.65,87120.53,102537.49,0.03,0.0,0.0,25.44,186.96,0.26,0.25,0.18,0.19,2.66,164.36,5.02,2.98,171.35
2023-02-18 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.77,-14.67,-0.61,-0.16,1.47,5.04,192.38,0.0,0.0,0.0,0.58,87060.15,102465.58,0.01,0.0,0.0,25.44,186.98,0.26,0.25,0.18,0.19,2.44,165.3,4.62,2.67,176.08
2023-02-18 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.18,-16.09,-1.94,-0.16,1.47,5.04,189.7,0.0,0.0,0.0,0.67,87059.27,102555.67,0.03,0.0,0.0,25.44,149.76,0.25,0.26,0.18,0.19,2.49,165.86,4.49,2.59,185.85
2023-02-18 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.15,-16.74,-1.94,-0.17,1.46,5.04,191.73,0.0,0.0,0.0,0.63,86984.48,102463.3,0.04,0.0,0.0,25.44,149.78,0.25,0.26,0.18,0.19,2.42,163.87,4.56,2.44,180.74
2023-02-18 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.34,-16.87,-2.0,-0.18,1.46,5.03,192.23,0.0,0.0,0.0,0.64,86972.59,102451.0,0.04,0.0,0.0,25.44,149.79,0.25,0.26,0.18,0.19,2.1,164.44,4.05,1.96,180.64
2023-02-18 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.38,-17.19,-2.02,-0.19,1.46,5.03,189.12,0.0,0.0,0.0,0.62,86965.78,102452.05,0.59,0.0,0.0,25.44,149.8,0.25,0.26,0.18,0.19,2.35,164.57,4.4,2.16,177.09
2023-02-18 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-11.63,-17.58,-2.22,-0.2,1.46,5.03,191.96,0.0,0.0,0.0,0.61,86914.45,102363.73,0.94,0.0,0.0,25.44,149.82,0.25,0.26,0.18,0.19,2.24,168.71,4.85,2.85,187.89
2023-02-18 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-8.13,-15.31,-1.26,-0.2,1.45,5.02,209.91,8.16,0.0,8.16,0.56,86891.42,102324.18,0.94,0.0,0.0,25.44,150.12,0.25,0.26,0.18,0.19,2.05,163.47,4.24,2.06,199.65
2023-02-18 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-7.08,-14.55,-2.04,-0.21,1.45,5.02,224.96,103.32,127.73,103.32,0.55,86869.98,102288.62,0.98,0.0,0.0,25.44,150.72,0.25,0.26,0.18,0.19,1.89,163.92,4.69,2.11,186.66
2023-02-18 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-5.02,-13.57,-2.33,-0.22,1.45,5.02,229.24,251.49,296.32,251.47,0.51,86825.27,102202.22,0.95,0.0,0.0,25.32,151.39,0.25,0.26,0.18,0.19,1.22,171.22,4.92,1.28,203.73
2023-02-18 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-2.08,-12.42,-2.27,-0.23,1.44,5.02,218.22,452.43,675.32,452.34,0.45,86811.64,102120.8,0.97,0.0,0.0,25.29,151.94,0.25,0.26,0.18,0.19,1.14,193.3,4.45,1.44,224.92
2023-02-18 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.26,-12.86,-2.16,-0.24,1.44,5.01,215.4,558.62,775.96,558.5,0.38,86756.44,102004.14,0.99,0.0,0.0,25.29,152.48,0.25,0.26,0.18,0.19,1.49,225.76,4.84,2.14,237.29
2023-02-18 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.1,-12.05,-1.81,-0.24,1.44,5.01,239.97,523.51,498.18,523.43,0.37,86707.84,101920.55,0.99,0.0,0.0,25.29,153.07,0.25,0.25,0.18,0.19,2.07,242.04,5.65,2.88,246.04
2023-02-18 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.08,-11.89,-1.4,-0.25,1.43,5.01,266.87,393.3,133.66,393.28,0.35,86631.52,101816.61,1.0,0.0,0.0,25.29,153.77,0.25,0.25,0.18,0.19,2.46,243.04,5.95,3.48,245.76
2023-02-18 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.15,-12.57,-1.58,-0.27,1.43,5.0,276.82,309.77,45.34,309.76,0.33,86590.16,101764.6,0.99,0.01,0.0,25.27,150.24,0.25,0.25,0.18,0.19,2.28,224.86,6.02,3.18,230.17
2023-02-18 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.48,-13.76,-1.45,-0.28,1.43,5.0,279.76,238.82,40.72,238.81,0.29,86558.66,101712.39,0.99,0.01,0.01,25.27,150.36,0.25,0.25,0.18,0.19,2.71,224.33,5.83,4.05,227.44
2023-02-19 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.43,-12.46,-1.24,-0.29,1.42,5.0,286.67,114.41,17.02,114.41,0.32,86598.52,101761.88,1.0,0.01,0.01,25.27,190.61,0.25,0.25,0.18,0.19,2.17,220.55,3.95,4.37,232.68
2023-02-19 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.63,-11.04,-0.94,-0.29,1.42,4.99,281.11,42.0,18.62,41.99,0.41,86626.12,101803.72,0.98,0.02,0.02,25.29,187.51,0.25,0.25,0.18,0.19,2.14,210.54,3.65,4.54,233.34
2023-02-19 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.09,-10.84,-0.52,-0.3,1.42,4.99,271.72,0.68,0.0,0.68,0.44,86664.49,101864.13,0.94,0.02,0.02,25.29,185.58,0.25,0.25,0.18,0.19,2.18,213.24,3.82,4.65,243.95
2023-02-19 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.05,-9.24,-0.55,-0.3,1.41,4.99,278.73,0.0,0.0,0.0,0.5,86707.15,101934.2,0.97,0.02,0.02,25.29,183.51,0.25,0.25,0.18,0.19,2.56,213.37,4.32,5.31,245.66
2023-02-19 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.51,-9.39,-0.58,-0.31,1.41,4.98,262.77,0.0,0.0,0.0,0.51,86731.67,101973.95,0.77,0.01,0.01,25.29,182.89,0.25,0.25,0.18,0.19,3.0,220.27,5.17,6.28,244.22
2023-02-19 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.18,-9.26,-0.39,-0.31,1.41,4.98,265.08,0.0,0.0,0.0,0.49,86784.2,102042.77,0.72,0.0,0.0,25.29,182.87,0.25,0.25,0.18,0.19,3.36,235.07,6.04,7.3,253.13
2023-02-19 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.11,-9.38,-0.36,-0.31,1.4,4.98,256.86,0.0,0.0,0.0,0.49,86848.48,102133.8,0.58,0.0,0.0,25.29,182.89,0.25,0.25,0.18,0.19,3.56,244.98,6.36,7.63,260.39
2023-02-19 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-0.46,-10.0,-0.4,-0.32,1.4,4.97,266.44,0.0,0.0,0.0,0.49,86857.51,102165.91,0.61,0.01,0.01,25.29,182.9,0.25,0.25,0.18,0.19,3.69,249.2,7.09,7.73,262.74
2023-02-19 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.46,-10.11,-0.58,-0.32,1.4,4.97,256.21,0.0,0.0,0.0,0.52,86899.97,102233.13,0.51,0.01,0.01,25.29,182.85,0.25,0.25,0.18,0.19,3.82,251.26,7.32,7.89,263.36
2023-02-19 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.87,-10.34,-0.67,-0.32,1.4,4.97,236.95,0.0,0.0,0.0,0.52,86903.18,102255.95,0.34,0.01,0.01,25.29,182.84,0.25,0.25,0.18,0.19,3.99,252.45,7.33,8.02,264.03
2023-02-19 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.41,-9.29,-0.89,-0.29,1.39,4.97,252.26,0.0,0.0,0.0,0.64,86924.62,102304.32,0.43,0.0,0.0,25.29,181.53,0.25,0.25,0.18,0.19,4.06,255.46,7.36,7.75,264.62
2023-02-19 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.54,-9.41,-0.76,-0.29,1.39,4.96,239.11,0.0,0.0,0.0,0.64,86983.7,102391.19,0.43,0.0,0.0,25.29,181.55,0.25,0.25,0.18,0.19,3.91,254.72,6.82,7.5,263.98
2023-02-19 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.88,-9.22,-0.7,-0.28,1.39,4.96,225.13,0.0,0.0,0.0,0.66,86990.59,102411.6,0.55,0.0,0.0,25.29,181.58,0.25,0.25,0.18,0.19,3.88,244.8,6.47,7.54,256.66
2023-02-19 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.95,-9.59,-1.02,-0.28,1.38,4.96,212.18,0.0,0.0,0.0,0.7,87030.95,102462.97,0.31,0.0,0.0,25.29,181.59,0.25,0.25,0.18,0.19,3.89,240.97,6.09,7.67,253.19
2023-02-19 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-4.93,-9.49,-0.98,-0.28,1.38,4.95,216.08,0.0,0.0,0.0,0.7,87032.68,102458.41,0.25,0.0,0.0,25.29,181.61,0.25,0.25,0.18,0.19,3.6,236.13,5.35,7.08,249.71
2023-02-19 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-3.69,-8.92,-0.54,-0.28,1.38,4.95,213.88,10.18,0.0,10.17,0.67,87048.97,102462.51,0.4,0.0,0.0,25.29,181.64,0.25,0.25,0.18,0.19,3.42,229.86,5.35,6.72,245.41
2023-02-19 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,-1.34,-7.96,-0.64,-0.27,1.38,4.95,216.49,141.38,565.64,141.35,0.61,87085.97,102478.67,0.97,0.0,0.0,25.29,181.66,0.25,0.25,0.18,0.19,3.74,235.56,6.26,6.3,245.58
2023-02-19 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,0.35,-6.84,-0.74,-0.27,1.37,4.94,221.77,290.97,626.09,290.91,0.58,87095.62,102437.79,0.93,0.0,0.0,25.27,181.69,0.25,0.25,0.18,0.19,4.22,245.66,7.54,6.49,250.36
2023-02-19 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,1.27,-6.26,-1.03,-0.27,1.37,4.94,223.12,470.46,848.82,470.35,0.57,87118.51,102417.94,1.0,0.0,0.0,25.27,181.71,0.25,0.25,0.18,0.19,4.87,255.17,8.45,6.97,256.5
2023-02-19 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.34,-5.73,-0.5,-0.27,1.37,4.94,270.74,395.39,237.18,395.36,0.51,87085.72,102334.06,0.99,0.0,0.0,25.27,181.74,0.25,0.25,0.18,0.19,6.06,264.46,11.6,8.46,265.09
2023-02-19 20:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.78,-5.56,-0.17,-0.27,1.36,4.93,257.41,533.52,469.68,533.45,0.47,87063.91,102259.34,0.98,0.0,0.0,25.27,182.16,0.25,0.25,0.18,0.19,6.42,266.1,12.9,8.93,266.64
2023-02-19 21:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,6.03,-5.88,0.04,-0.26,1.36,4.93,270.8,435.59,360.76,435.53,0.42,86993.94,102139.98,0.98,0.0,0.0,25.25,182.68,0.25,0.25,0.18,0.19,6.56,267.58,12.63,9.31,268.37
2023-02-19 22:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,6.12,-5.72,-0.42,-0.27,1.36,4.93,261.25,471.6,512.35,471.53,0.42,86955.37,102083.72,0.95,0.0,0.0,25.12,200.37,0.25,0.25,0.18,0.19,5.77,264.92,12.46,8.19,265.77
2023-02-19 23:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,6.65,-5.62,-0.32,-0.27,1.36,4.93,255.66,371.24,471.95,371.18,0.41,86932.73,102043.2,0.99,0.0,0.0,25.1,200.51,0.25,0.25,0.18,0.19,5.83,265.84,12.67,8.65,266.92
2023-02-20 00:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,5.9,-5.34,-0.14,-0.27,1.35,4.92,259.29,219.35,397.32,219.32,0.44,86944.43,102053.44,0.99,0.0,0.0,25.1,200.58,0.25,0.25,0.18,0.19,5.46,266.98,10.91,8.69,268.34
2023-02-20 01:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.38,-5.39,0.15,-0.27,1.35,4.92,264.38,76.89,253.19,76.88,0.49,86950.43,102077.75,0.82,0.0,0.0,25.1,200.61,0.25,0.25,0.18,0.19,4.18,260.7,8.74,7.99,265.55
2023-02-20 02:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.4,-5.32,0.56,-0.27,1.35,4.92,266.36,1.15,0.0,1.15,0.53,86999.03,102152.31,0.77,0.0,0.0,25.08,200.64,0.25,0.25,0.18,0.19,4.19,251.54,7.79,8.35,260.47
2023-02-20 03:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,2.52,-5.04,0.42,-0.26,1.35,4.91,263.63,0.0,0.0,0.0,0.57,86961.08,102114.88,0.95,0.0,0.0,25.08,200.63,0.25,0.25,0.18,0.19,4.72,240.55,8.92,8.94,249.07
2023-02-20 04:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.36,-5.23,0.61,-0.26,1.34,4.91,279.05,0.0,0.0,0.0,0.53,86952.03,102094.75,1.0,0.0,0.0,25.08,200.63,0.25,0.25,0.18,0.19,5.14,238.74,9.72,9.62,246.04
2023-02-20 05:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.13,-5.57,0.49,-0.26,1.34,4.91,270.62,0.0,0.0,0.0,0.53,86925.59,102043.86,0.99,0.0,0.0,25.08,200.7,0.25,0.25,0.18,0.19,5.28,240.98,10.14,9.87,247.65
2023-02-20 06:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.29,-5.25,0.42,-0.25,1.34,4.9,280.12,0.0,0.0,0.0,0.54,86940.26,102040.86,1.0,0.0,0.0,25.08,200.76,0.25,0.25,0.18,0.19,5.38,241.01,10.45,10.1,247.86
2023-02-20 07:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.87,-5.07,0.65,-0.25,1.34,4.9,264.62,0.0,0.0,0.0,0.52,86862.5,101932.02,1.0,0.0,0.0,25.08,200.81,0.25,0.25,0.18,0.19,5.81,242.46,10.73,10.66,248.79
2023-02-20 08:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,3.96,-4.65,0.6,-0.25,1.33,4.9,275.84,0.0,0.0,0.0,0.53,86878.1,101930.86,1.0,0.0,0.0,24.92,200.84,0.25,0.25,0.18,0.19,6.12,248.02,11.51,11.06,253.2
2023-02-20 09:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.3,-3.57,0.7,-0.24,1.33,4.89,285.93,0.0,0.0,0.0,0.57,86849.84,101887.01,1.0,0.0,0.0,24.92,200.87,0.25,0.25,0.18,0.19,6.32,252.3,11.97,11.25,256.57
2023-02-20 10:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.77,-3.1,1.25,-0.21,1.33,4.89,290.8,0.0,0.0,0.0,0.57,86871.96,101864.23,1.0,0.0,0.0,24.92,152.25,0.25,0.25,0.18,0.19,5.8,254.31,12.19,10.35,259.03
2023-02-20 11:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.59,-3.14,1.18,-0.2,1.33,4.89,303.94,0.0,0.0,0.0,0.57,86794.15,101775.38,1.0,0.0,0.0,24.92,152.33,0.25,0.25,0.18,0.19,6.04,255.48,12.1,10.46,258.6
2023-02-20 12:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.5,-3.12,1.29,-0.19,1.33,4.89,299.14,0.0,0.0,0.0,0.58,86846.06,101847.06,1.0,0.0,0.0,24.9,152.42,0.25,0.25,0.18,0.19,6.35,265.56,11.96,10.77,267.82
2023-02-20 13:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.51,-2.91,1.34,-0.18,1.32,4.88,312.3,0.0,0.0,0.0,0.59,86882.88,101917.46,0.98,0.0,0.0,24.9,152.53,0.25,0.25,0.18,0.19,6.48,264.81,11.85,10.89,267.96
2023-02-20 14:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.32,-2.48,1.29,-0.16,1.32,4.88,298.52,0.0,0.0,0.0,0.61,86848.37,101890.7,1.0,0.0,0.0,24.9,152.61,0.25,0.25,0.18,0.19,6.66,260.45,11.55,11.22,263.32
2023-02-20 15:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,4.76,-2.38,1.44,-0.15,1.32,4.88,288.24,5.35,0.0,5.35,0.6,86885.27,101935.82,1.0,0.0,0.0,24.88,152.68,0.25,0.25,0.18,0.19,6.74,262.57,11.57,11.38,265.39
2023-02-20 16:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,5.06,-2.57,1.45,-0.14,1.32,4.87,292.83,62.59,74.74,62.59,0.58,86915.44,101962.71,0.99,0.0,0.0,24.88,152.85,0.25,0.25,0.18,0.19,6.92,265.37,12.17,11.17,267.84
2023-02-20 17:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,5.51,-2.81,1.76,-0.13,1.32,4.87,289.6,171.99,147.3,171.97,0.55,86943.09,101983.23,0.99,0.0,0.0,24.88,153.31,0.25,0.25,0.18,0.19,6.36,264.95,12.82,10.34,267.81
2023-02-20 18:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,6.4,-2.22,2.37,-0.11,1.32,4.87,277.86,350.77,414.85,350.72,0.54,86997.66,102031.12,0.98,0.0,0.0,24.73,154.05,0.25,0.25,0.18,0.19,7.34,270.57,13.98,11.15,272.63
2023-02-20 19:00:00,"(42.4634, -114.4975)",era5,1318.38,-7.0,7.11,-2.04,2.88,-0.09,1.32,4.86,289.83,411.95,373.37,411.89,0.52,87003.6,102025.47,0.98,0.0,0.0,24.58,154.49,0.25,0.25,0.18,0.19,7.26,270.4,14.84,10.83,272.1
